kanji,top_reading,top_count,alt_readings_json
農作業,のうさぎょう,1,{}
考案,こうあん,1,{}
国際関係,こくさいかんけい,1,{}
経験豊,けいけんゆた,1,{}
音楽会,おんがくかい,1,{}
搭乗員,とうじょういん,1,{}
争点,そうてん,1,{}
変換,へんかん,1,{}
荒廃,こうはい,1,{}
落選,らくせん,1,{}
進行状況,しんこうじょうきょう,1,{}
国庫,こっこ,1,{}
豪雪地帯,ごうせつちたい,1,{}
後年,こうねん,1,{}
強迫,きょうはく,1,{}
体現,たいげん,1,{}
定式化,ていしきか,1,{}
法則,ほうそく,1,{}
斥力,せきりょく,1,{}
磁力,じりょく,1,{}
弾力,だんりょく,1,{}
引力,いんりょく,1,{}
上映時間,じょうえいじかん,1,{}
施術,しじゅつ,1,{}
整体,せいたい,1,{}
強固,きょうこ,1,{}
応援演説,おうえんえんぜつ,1,{}
改装工事,かいそうこうじ,1,{}
規格,きかく,1,{}
屋根材,やねざい,1,{}
壁板,かべいた,1,{}
全焼,ぜんしょう,1,{}
題字,だいじ,1,{}
奥付,おくづけ,1,{}
固定的,こていてき,1,{}
高圧,こうあつ,1,{}
規則違反,きそくいはん,1,{}
管理組合,かんりくみあい,1,{}
防音対策,ぼうおんたいさく,1,{}
付近,ふきん,1,{}
本能,ほんのう,1,{}
現地取材,げんちしゅざい,1,{}
広範,こうはん,1,{}
一家,いっか,1,{}
着地点,ちゃくちてん,1,{}
初登板,はつとうばん,1,{}
自助,じじょ,1,{}
依存症,いぞんしょう,1,{}
節酒,せっしゅ,1,{}
酩酊,めいてい,1,{}
税制,ぜいせい,1,{}
潜望鏡,せんぼうきょう,1,{}
物理実験,ぶつりじっけん,1,{}
基板,きばん,1,{}
女子生徒,じょしせいと,1,{}
検察,けんさつ,1,{}
容疑,ようぎ,1,{}
追及,ついきゅう,1,{}
免訴,めんそ,1,{}
起訴,きそ,1,{}
数種類,すうしゅるい,1,{}
若年,じゃくねん,1,{}
反対派,はんたいは,1,{}
知識人,ちしきじん,1,{}
判,はん,1,{}
所有者,しょゆうしゃ,1,{}
電話帳,でんわちょう,1,{}
伝達,でんたつ,1,{}
自称,じしょう,1,{}
形式主義,けいしきしゅぎ,1,{}
確認作業,かくにんさぎょう,1,{}
壮快,そうかい,1,{}
企業活動,きぎょうかつどう,1,{}
透明性,とうめいせい,1,{}
経済性,けいざいせい,1,{}
大賞,たいしょう,1,{}
保守性,ほしゅせい,1,{}
独創性,どくそうせい,1,{}
一貫性,いっかんせい,1,{}
駄作,ださく,1,{}
傑作,けっさく,1,{}
内密,ないみつ,1,{}
変革,へんかく,1,{}
組織内,そしきない,1,{}
暫定,ざんてい,1,{}
器物,きぶつ,1,{}
銀食器,ぎんしょっき,1,{}
妥当性,だとうせい,1,{}
一部修正,いちぶしゅうせい,1,{}
振替,ふりかえ,1,{}
強行,きょうこう,1,{}
病理,びょうり,1,{}
聴診,ちょうしん,1,{}
機能的,きのうてき,1,{}
統制,とうせい,1,{}
交通整理,こうつうせいり,1,{}
脇道,わきみち,1,{}
涙声,なみだごえ,1,{}
有頂天,うちょうてん,1,{}
談笑,だんしょう,1,{}
流出,りゅうしゅつ,1,{}
性的,せいてき,1,{}
和歌,わか,1,{}
全寮,ぜんりょう,1,{}
寮監,りょうかん,1,{}
格式,かくしき,1,{}
晩餐会,ばんさんかい,1,{}
外套,がいとう,1,{}
肌着,はだぎ,1,{}
救助者,きゅうじょしゃ,1,{}
螺旋,らせん,1,{}
送付,そうふ,1,{}
図示,ずし,1,{}
都度,つど,1,{}
会員証,かいいんしょう,1,{}
思想,しそう,1,{}
言語学,げんごがく,1,{}
未確定,みかくてい,1,{}
指示対象,しじたいしょう,1,{}
手織,ており,1,{}
高画質,こうがしつ,1,{}
復号,ふくごう,1,{}
作業者,さぎょうしゃ,1,{}
件数,けんすう,1,{}
外注,がいちゅう,1,{}
研究費,けんきゅうひ,1,{}
秩序維持,ちつじょいじ,1,{}
参謀,さんぼう,1,{}
名目上,めいもくじょう,1,{}
仮,かり,1,{}
領地,りょうち,1,{}
相手方,あいてかた,1,{}
講演者,こうえんしゃ,1,{}
首都圏,しゅとけん,1,{}
始業時,しぎょうじ,1,{}
防犯灯,ぼうはんとう,1,{}
襲撃,しゅうげき,1,{}
防衛,ぼうえい,1,{}
記入例,きにゅうれい,1,{}
踏襲,とうしゅう,1,{}
巡視,じゅんし,1,{}
渦中,かちゅう,1,{}
行方,なめがた,1,{}
公開前,こうかいまえ,1,{}
興行,こうぎょう,1,{}
快挙,かいきょ,1,{}
志願者,しがんしゃ,1,{}
威信,いしん,1,{}
出動,しゅつどう,1,{}
思春期,ししゅんき,1,{}
異例,いれい,1,{}
不賛成,ふさんせい,1,{}
表彰台,ひょうしょうだい,1,{}
社会参加,しゃかいさんか,1,{}
連立,れんりつ,1,{}
発行部数,はっこうぶすう,1,{}
目的語,もくてきご,1,{}
文型,ぶんけい,1,{}
公聴会,こうちょうかい,1,{}
兼,けん,1,{}
事実無根,じじつむこん,1,{}
同業者,どうぎょうしゃ,1,{}
見劣,みおと,1,{}
施策,しさく,1,{}
成功事例,せいこうじれい,1,{}
蚊帳,かや,1,{}
主導,しゅどう,1,{}
荷重,かじゅう,1,{}
交通量,こうつうりょう,1,{}
巻尺,まきじゃく,1,{}
走力,そうりょく,1,{}
同世代,どうせだい,1,{}
新参,しんざん,1,{}
極秘,ごくひ,1,{}
各部署,かくぶしょ,1,{}
順次,じゅんじ,1,{}
私生活,しせいかつ,1,{}
退去,たいきょ,1,{}
外国映画,がいこくえいが,1,{}
文字数,もじすう,1,{}
表題,ひょうだい,1,{}
副題,ふくだい,1,{}
急勾配,きゅうこうばい,1,{}
温存,おんぞん,1,{}
継続性,けいぞくせい,1,{}
北極圏,ほっきょくけん,1,{}
発電効率,はつでんこうりつ,1,{}
可動,かどう,1,{}
鵜呑,うの,1,{}
一次資料,いちじしりょう,1,{}
複合,ふくごう,1,{}
出土,しゅつど,1,{}
先史,せんし,1,{}
跡地,あとち,1,{}
正当化,せいとうか,1,{}
上下水道,じょうげすいどう,1,{}
郷土,きょうど,1,{}
帰路,きろ,1,{}
用量,ようりょう,1,{}
特許,とっきょ,1,{}
開発部,かいはつぶ,1,{}
法務,ほうむ,1,{}
設計段階,せっけいだんかい,1,{}
救出,きゅうしゅつ,1,{}
調停者,ちょうていしゃ,1,{}
執着,しゅうちゃく,1,{}
関連分野,かんれんぶんや,1,{}
扇動,せんどう,1,{}
合評,がっぴょう,1,{}
検査官,けんさかん,1,{}
表具,ひょうぐ,1,{}
発覚,はっかく,1,{}
順守,じゅんしゅ,1,{}
発議,はつぎ,1,{}
起草,きそう,1,{}
音楽編,おんがくへん,1,{}
表計算,ひょうけいさん,1,{}
国道,こくどう,1,{}
寸断,すんだん,1,{}
包囲,ほうい,1,{}
城主,じょうしゅ,1,{}
無益,むえき,1,{}
戦闘,せんとう,1,{}
逃亡,とうぼう,1,{}
商品開発,しょうひんかいはつ,1,{}
板金,ばんきん,1,{}
阻,はば,1,{}
踏破,とうは,1,{}
優柔不断,ゆうじゅうふだん,1,{}
持病,じびょう,1,{}
喫煙可,きつえんか,1,{}
応募作品,おうぼさくひん,1,{}
野球好,やきゅうず,1,{}
継父,ままちち,1,{}
到達点,とうたつてん,1,{}
検知,けんち,1,{}
該当,がいとう,1,{}
発生時,はっせいじ,1,{}
手腕,しゅわん,1,{}
形式美,けいしきび,1,{}
見映,みば,1,{}
二次的,にじてき,1,{}
見覚,みおぼ,1,{}
愛想,あいそう,1,{}
長野,ながの,1,{}
離乳食,りにゅうしょく,1,{}
一報,いっぽう,1,{}
遅滞,ちたい,1,{}
軌道修正,きどうしゅうせい,1,{}
航行,こうこう,1,{}
風物詩,ふうぶつし,1,{}
発症,はっしょう,1,{}
激減,げきげん,1,{}
感冒,かんぼう,1,{}
広帯域,こうたいいき,1,{}
短波放送,たんぱほうそう,1,{}
予約状況,よやくじょうきょう,1,{}
自費出版,じひしゅっぱん,1,{}
忘却,ぼうきゃく,1,{}
整合性,せいごうせい,1,{}
未来人,みらいじん,1,{}
隔離,かくり,1,{}
学習環境,がくしゅうかんきょう,1,{}
全社,ぜんしゃ,1,{}
印刷費,いんさつひ,1,{}
給料日,きゅうりょうび,1,{}
公証人,こうしょうにん,1,{}
各項目,かくこうもく,1,{}
均衡,きんこう,1,{}
動的,どうてき,1,{}
返上,へんじょう,1,{}
状況証拠,じょうきょうしょうこ,1,{}
容疑者,ようぎしゃ,1,{}
不正確,ふせいかく,1,{}
希望者,きぼうしゃ,1,{}
百年,ひゃくねん,1,{}
碑,ひ,1,{}
生誕,せいたん,1,{}
議論全体,ぎろんぜんたい,1,{}
朝焼,あさや,1,{}
見惚,みと,1,{}
可変,かへん,1,{}
不動,ふどう,1,{}
幻覚,げんかく,1,{}
鈍麻,どんま,1,{}
細則,さいそく,1,{}
行政機関,ぎょうせいきかん,1,{}
安全策,あんぜんさく,1,{}
排外,はいがい,1,{}
三十代,さんじゅうだい,1,{}
過疎,かそ,1,{}
適応力,てきおうりょく,1,{}
早変,はやが,1,{}
先方,せんぽう,1,{}
美味,びみ,1,{}
暴風雨,ぼうふうう,1,{}
公平性,こうへいせい,1,{}
下位,かい,1,{}
改善点,かいぜんてん,1,{}
実効性,じっこうせい,1,{}
落下傘,らっかさん,1,{}
水兵,すいへい,1,{}
軍医,ぐんい,1,{}
同情的,どうじょうてき,1,{}
京町,きょうまち,1,{}
利用時間,りようじかん,1,{}
読書家,どくしょか,1,{}
駆動装置,くどうそうち,1,{}
人権侵害,じんけんしんがい,1,{}
調査団,ちょうさだん,1,{}
試合展開,しあいてんかい,1,{}
耐熱,たいねつ,1,{}
他国,たこく,1,{}
内政,ないせい,1,{}
外交関係,がいこうかんけい,1,{}
干渉,かんしょう,1,{}
授業後,じゅぎょうご,1,{}
自主的,じしゅてき,1,{}
抑制,よくせい,1,{}
造成,ぞうせい,1,{}
熱波,ねっぱ,1,{}
灌漑,かんがい,1,{}
海外市場,かいがいしじょう,1,{}
処遇,しょぐう,1,{}
一拍,いっぱく,1,{}
情報提供,じょうほうていきょう,1,{}
終息,しゅうそく,1,{}
地区大会,ちくたいかい,1,{}
天賦,てんぷ,1,{}
才,さい,1,{}
高評価,こうひょうか,1,{}
工法,こうほう,1,{}
軍事的,ぐんじてき,1,{}
海上自衛隊,かいじょうじえいたい,1,{}
洋上,ようじょう,1,{}
風速計,ふうそくけい,1,{}
家政婦,かせいふ,1,{}
蓄積,ちくせき,1,{}
簡便,かんべん,1,{}
非実用的,ひじつようてき,1,{}
一辺倒,いっぺんとう,1,{}
別業,べつぎょう,1,{}
幻滅,げんめつ,1,{}
移動中,いどうちゅう,1,{}
新書,しんしょ,1,{}
三冊,さんさつ,1,{}
休職,きゅうしょく,1,{}
文学的,ぶんがくてき,1,{}
音楽的,おんがくてき,1,{}
学部生,がくぶせい,1,{}
写本,しゃほん,1,{}
同時代,どうじだい,1,{}
用例,ようれい,1,{}
慎重派,しんちょうは,1,{}
必須事項,ひっすじこう,1,{}
進出,しんしゅつ,1,{}
投資額,とうしがく,1,{}
研究内容,けんきゅうないよう,1,{}
裸,はだか,1,{}
具体,ぐたい,1,{}
走行中,そうこうちゅう,1,{}
整備工場,せいびこうじょう,1,{}
後部座席,こうぶざせき,1,{}
長距離路線,ちょうきょりろせん,1,{}
運航,うんこう,1,{}
低減,ていげん,1,{}
安定供給,あんていきょうきゅう,1,{}
通説,つうせつ,1,{}
防振,ぼうしん,1,{}
気流,きりゅう,1,{}
不合理,ふごうり,1,{}
労働力,ろうどうりょく,1,{}
俗,ぞく,1,{}
実利,じつり,1,{}
要請,ようせい,1,{}
逼迫,ひっぱく,1,{}
意気,いき,1,{}
嬉々,きき,1,{}
省電力,しょうでんりょく,1,{}
摂取,せっしゅ,1,{}
宴会場,えんかいじょう,1,{}
朗,ほが,1,{}
従姉妹,いとこ,1,{}
科学番組,かがくばんぐみ,1,{}
最先端,さいせんたん,1,{}
独占,どくせん,1,{}
世界観,せかいかん,1,{}
美化,びか,1,{}
流通,りゅうつう,1,{}
官庁,かんちょう,1,{}
新機種,しんきしゅ,1,{}
麻酔,ますい,1,{}
投薬,とうやく,1,{}
文字入力,もじにゅうりょく,1,{}
夜学,やがく,1,{}
月一,つきいち,1,{}
生産計画,せいさんけいかく,1,{}
試験期間中,しけんきかんちゅう,1,{}
聴講,ちょうこう,1,{}
新教,しんきょう,1,{}
飲料水,いんりょうすい,1,{}
契約上,けいやくじょう,1,{}
週次,しゅうじ,1,{}
好意,こうい,1,{}
組立,くみたて,1,{}
遣,けん,1,{}
省略可能,しょうりゃくかのう,1,{}
本会議,ほんかいぎ,1,{}
全市,ぜんし,1,{}
学校内,がっこうない,1,{}
録画,ろくが,1,{}
圧迫,あっぱく,1,{}
低所,ていしょ,1,{}
連語,れんご,1,{}
屈指,くっし,1,{}
亜大,あだい,1,{}
改装中,かいそうちゅう,1,{}
営業所,えいぎょうしょ,1,{}
超過,ちょうか,1,{}
悪霊,あくりょう,1,{}
悪夢,あくむ,1,{}
名詞句,めいしく,1,{}
限定詞,げんていし,1,{}
現場検証,げんばけんしょう,1,{}
政府機関,せいふきかん,1,{}
専門知識,せんもんちしき,1,{}
懇親会,こんしんかい,1,{}
他大学,ただいがく,1,{}
共同研究,きょうどうけんきゅう,1,{}
筆跡,ひっせき,1,{}
安全基準,あんぜんきじゅん,1,{}
労働時間,ろうどうじかん,1,{}
丸一,まるいち,1,{}
再考,さいこう,1,{}
時間厳守,じかんげんしゅ,1,{}
一般読者,いっぱんどくしゃ,1,{}
対談,たいだん,1,{}
読者層,どくしゃそう,1,{}
影響力,えいきょうりょく,1,{}
実用例,じつようれい,1,{}
相談相手,そうだんあいて,1,{}
援軍,えんぐん,1,{}
新進,しんしん,1,{}
一幕,ひとまく,1,{}
劇作家,げきさっか,1,{}
一時停止,いちじていし,1,{}
速度計,そくどけい,1,{}
自己愛,じこあい,1,{}
生命線,せいめいせん,1,{}
一堂,いちどう,1,{}
双方向,そうほうこう,1,{}
途上国,とじょうこく,1,{}
発生率,はっせいりつ,1,{}
礼法,れいほう,1,{}
一体,いったい,1,{}
鍛錬,たんれん,1,{}
武道,ぶどう,1,{}
陶芸,とうげい,1,{}
武装解除,ぶそうかいじょ,1,{}
正規軍,せいきぐん,1,{}
民間人,みんかんじん,1,{}
新会社,しんがいしゃ,1,{}
研究開発,けんきゅうかいはつ,1,{}
提携,ていけい,1,{}
研究員,けんきゅういん,1,{}
試算,しさん,1,{}
温熱,おんねつ,1,{}
切創,せっそう,1,{}
脱臼,だっきゅう,1,{}
教育改革,きょういくかいかく,1,{}
関税,かんぜい,1,{}
商売,しょうばい,1,{}
本格化,ほんかくか,1,{}
最新版,さいしんばん,1,{}
切替,きりかえ,1,{}
自室,じしつ,1,{}
国情,こくじょう,1,{}
統計学,とうけいがく,1,{}
音楽学,おんがくがく,1,{}
拒,こば,1,{}
延着,えんちゃく,1,{}
近似,きんじ,1,{}
開示,かいじ,1,{}
株主,かぶぬし,1,{}
計算量,けいさんりょう,1,{}
次世代,じせだい,1,{}
計算機,けいさんき,1,{}
環境的,かんきょうてき,1,{}
数々,かずかず,1,{}
調合,ちょうごう,1,{}
名菓,めいか,1,{}
文学作品,ぶんがくさくひん,1,{}
仮定法,かていほう,1,{}
直説,じきせつ,1,{}
配線図,はいせんず,1,{}
喪失,そうしつ,1,{}
大口,おおぐち,1,{}
二転三転,にてんさんてん,1,{}
素子,もとこ,1,{}
通信機,つうしんき,1,{}
過剰在庫,かじょうざいこ,1,{}
利益率,りえきりつ,1,{}
自治会,じちかい,1,{}
義母,ぎぼ,1,{}
制定,せいてい,1,{}
披露目,ひろめ,1,{}
住宅事情,じゅうたくじじょう,1,{}
偶発的,ぐうはつてき,1,{}
意見書,いけんしょ,1,{}
不満足,ふまんぞく,1,{}
協議,きょうぎ,1,{}
庁舎,ちょうしゃ,1,{}
長机,ながづくえ,1,{}
着席,ちゃくせき,1,{}
不定形,ふていけい,1,{}
学術用語,がくじゅつようご,1,{}
注釈,ちゅうしゃく,1,{}
光度,こうど,1,{}
依,よ,1,{}
呼称,こしょう,1,{}
未曾有,みぞう,1,{}
全世代,ぜんせだい,1,{}
大災害,だいさいがい,1,{}
往診,おうしん,1,{}
代弁者,だいべんしゃ,1,{}
懐疑的,かいぎてき,1,{}
漂着,ひょうちゃく,1,{}
紀行文,きこうぶん,1,{}
消化器,しょうかき,1,{}
循環器,じゅんかんき,1,{}
感覚器,かんかくき,1,{}
道路計画,どうろけいかく,1,{}
地元説明会,じもとせつめいかい,1,{}
騒音対策,そうおんたいさく,1,{}
特産品,とくさんひん,1,{}
親会社,おやがいしゃ,1,{}
目先,めさき,1,{}
関係各所,かんけいかくしょ,1,{}
分析装置,ぶんせきそうち,1,{}
品質管理,ひんしつかんり,1,{}
別途,べっと,1,{}
愉快,ゆかい,1,{}
設備投資,せつびとうし,1,{}
当初計画,とうしょけいかく,1,{}
緊急回避,きんきゅうかいひ,1,{}
脱水,だっすい,1,{}
補液,ほえき,1,{}
経口,けいこう,1,{}
外用,がいよう,1,{}
執行,しっこう,1,{}
広報担当,こうほうたんとう,1,{}
適時,てきじ,1,{}
使命,しめい,1,{}
放送局,ほうそうきょく,1,{}
植生,しょくせい,1,{}
化学的,かがくてき,1,{}
冒,おか,1,{}
紛争地域,ふんそうちいき,1,{}
特派員,とくはいん,1,{}
現実性,げんじつせい,1,{}
杜撰,ずさん,1,{}
細分,さいぶん,1,{}
体躯,たいく,1,{}
華奢,きゃしゃ,1,{}
細身,ほそみ,1,{}
追跡調査,ついせきちょうさ,1,{}
統計処理,とうけいしょり,1,{}
摂氏,せっし,1,{}
華氏,かし,1,{}
短絡的,たんらくてき,1,{}
哲学的,てつがくてき,1,{}
水上,すいじょう,1,{}
招聘,しょうへい,1,{}
大使,たいし,1,{}
採決,さいけつ,1,{}
宗教団体,しゅうきょうだんたい,1,{}
流入,りゅうにゅう,1,{}
厄介,やっかい,1,{}
合流,ごうりゅう,1,{}
過大評価,かだいひょうか,1,{}
資金繰,しきんぐ,1,{}
合意書,ごういしょ,1,{}
調印,ちょういん,1,{}
協力的,きょうりょくてき,1,{}
非協力的,ひきょうりょくてき,1,{}
軽犯罪,けいはんざい,1,{}
募金活動,ぼきんかつどう,1,{}
個人内,こじんない,1,{}
計算上,けいさんじょう,1,{}
公人,きみひと,1,{}
再発見,さいはっけん,1,{}
安定的,あんていてき,1,{}
増産,ぞうさん,1,{}
